/vref_c (temperature=0) X,/vref_c (temperature=0) Y,/vref_c (temperature=27) X,/vref_c (temperature=27) Y,/vref_c (temperature=100) X,/vref_c (temperature=100) Y,/vref_p (temperature=0) X,/vref_p (temperature=0) Y,/vref_p (temperature=27) X,/vref_p (temperature=27) Y,/vref_p (temperature=100) X,/vref_p (temperature=100) Y
1.048199502228096e-06,0.7353276099007983,1.078258351255654e-06,0.6653591920491404,8.086323390144736e-06,0.5227616930910087,1.048199502228096e-06,0.1346781046964978,1.078258351255654e-06,0.1235163207559332,8.086323390144736e-06,0.3121765253298328
1.058095045876025e-06,0.7289353937446846,1.092234385426138e-06,0.6573217202590633,8.586323390144737e-06,0.522701891846547,1.058095045876025e-06,0.1286785738197016,1.092234385426138e-06,0.1213120853218388,8.586323390144737e-06,0.3121554662731417
1.069802665990779e-06,0.7217506953961899,1.10611898090761e-06,0.650009578391529,9.086323390144737e-06,0.5226423227576591,1.069802665990779e-06,0.1232681281750355,1.10611898090761e-06,0.1207786925195049,9.086323390144737e-06,0.3121344746770096
1.084194393225613e-06,0.7134969781205931,1.120428304556476e-06,0.6431557088232217,9.586323390144737e-06,0.5225987171278356,1.084194393225613e-06,0.118747820028264,1.120428304556476e-06,0.1216444342010182,9.586323390144737e-06,0.3121113297563819
1.097974275271841e-06,0.7061790609820499,1.135660634437855e-06,0.6366078984327044,1.008632339014474e-05,0.522546023996637,1.097974275271841e-06,0.1162451217661553,1.135660634437855e-06,0.1238424785502326,1.008632339014474e-05,0.3120889138253474
1.111818506800828e-06,0.6993770535750859,1.151940046138101e-06,0.6304673773964341,1.058632339014474e-05,0.522487585343922,1.111818506800828e-06,0.1151804858440623,1.151940046138101e-06,0.1273693773922708,1.058632339014474e-05,0.3120678117788313
1.126301670162462e-06,0.6928187792737044,1.169699931724845e-06,0.6248146304119966,1.108632339014474e-05,0.5224303796141454,1.126301670162462e-06,0.1153027771677791,1.169699931724845e-06,0.1323281101882733,1.108632339014474e-05,0.3119915448785665
1.141642837361037e-06,0.6864606499017043,1.189062674346837e-06,0.6199792759422954,1.158632339014474e-05,0.5223448005219885,1.141642837361037e-06,0.1165385501479573,1.189062674346837e-06,0.1387558060889242,1.158632339014474e-05,0.3119622284666503
1.158517786817398e-06,0.6801356061026359,1.209626861599829e-06,0.6164916108931255,1.208632339014474e-05,0.522281551594965,1.158517786817398e-06,0.1189372226655652,1.209626861599829e-06,0.1464020928068016,1.208632339014474e-05,0.3119904449052593
1.177018257380929e-06,0.6739867874849894,1.229626098107226e-06,0.6148449703661228,1.258632339014474e-05,0.5222227522240996,1.177018257380929e-06,0.122559082146751,1.229626098107226e-06,0.1542784741352376,1.258632339014474e-05,0.3119968186138734
1.197558531224233e-06,0.6681287088761549,1.248316083343362e-06,0.61488825778114,1.308632339014474e-05,0.522162466071029,1.197558531224233e-06,0.1275302495132226,1.248316083343362e-06,0.1616649978796784,1.308632339014474e-05,0.3119784805239766
1.220225985121105e-06,0.6629031663841835,1.266864239112935e-06,0.6163236476047415,1.358632339014474e-05,0.5221195103791401,1.220225985121105e-06,0.1338795593080672,1.266864239112935e-06,0.1686316099023003,1.358632339014474e-05,0.3119585364323004
1.244309655361327e-06,0.6588999733553573,1.285619980151987e-06,0.6188710258933527,1.408632339014474e-05,0.5220673381383234,1.244309655361327e-06,0.1412650383818363,1.285619980151987e-06,0.1749128960692278,1.408632339014474e-05,0.3119392254989123
1.265861764786636e-06,0.6568007422866267,1.299972315947218e-06,0.6212803357123219,1.458632339014474e-05,0.5220126946948005,1.265861764786636e-06,0.1481105293456419,1.299972315947218e-06,0.1789971535255148,1.458632339014474e-05,0.3119199789182339
1.284804050802074e-06,0.6561946564318893,1.310845955587833e-06,0.6231942531662223,1.508632339014474e-05,0.5219582998709169,1.284804050802074e-06,0.1540371321544417,1.310845955587833e-06,0.1815885902682921,1.508632339014474e-05,0.311900781878613
1.302013851399254e-06,0.6566710274742107,1.320882513477312e-06,0.6248985624330924,1.558632339014474e-05,0.5219023917541499,1.302013851399254e-06,0.1591184461150891,1.320882513477312e-06,0.1835537868864578,1.558632339014474e-05,0.3118816454583189
1.31961510218164e-06,0.6581261958745684,1.331118502364884e-06,0.6264695715860864,1.608632339014474e-05,0.5218473462135008,1.31961510218164e-06,0.1637890158062734,1.331118502364884e-06,0.18512007224535,1.608632339014474e-05,0.3118625385579987
1.332217921945675e-06,0.6597100146148971,1.34291611948732e-06,0.6279735869902909,1.658632339014474e-05,0.5217927147124892,1.332217921945675e-06,0.1667036483313538,1.34291611948732e-06,0.1863862250083879,1.658632339014474e-05,0.3118434901368616
1.345789721672567e-06,0.6618173053951472,1.361605226322864e-06,0.6296080060868574,1.708632339014474e-05,0.5217220441003695,1.345789721672567e-06,0.1693531535934126,1.361605226322864e-06,0.1873320654619087,1.708632339014474e-05,0.3118244993880148
1.357127105918016e-06,0.66379431809116,1.376715165215436e-06,0.6303273977765995,1.758632339014474e-05,0.5216678909692767,1.357127105918016e-06,0.1711389897146488,1.376715165215436e-06,0.1872886530022099,1.758632339014474e-05,0.3118055373853835
1.367341130725263e-06,0.6656444624722782,1.388887912393949e-06,0.6305959491160746,1.808632339014473e-05,0.5216136388789033,1.367341130725263e-06,0.1723990700522874,1.388887912393949e-06,0.1868337801914713,1.808632339014473e-05,0.3117847171364825
1.377553502359909e-06,0.6674554929444541,1.400774148142783e-06,0.6306690160696921,1.858632339014473e-05,0.5215589107522298,1.377553502359909e-06,0.1733277790758668,1.400774148142783e-06,0.1861250402316097,1.858632339014473e-05,0.3117645280336339
1.388305576239187e-06,0.669213821364631,1.412810152754911e-06,0.6306318084000555,1.908632339014473e-05,0.5215042927173842,1.388305576239187e-06,0.1739592783366888,1.412810152754911e-06,0.1852496759902404,1.908632339014473e-05,0.3117454699369342
1.400953626147762e-06,0.6709736743287881,1.425870164047643e-06,0.6305304019626367,1.958632339014473e-05,0.5214498357681073,1.400953626147762e-06,0.1742838315582269,1.425870164047643e-06,0.1842026936641983,1.958632339014473e-05,0.3117264389834729
1.415175188722669e-06,0.6724849262261727,1.440989282475044e-06,0.6304068775421474,2.008632339014473e-05,0.5213940160567575,1.415175188722669e-06,0.174178758460457,1.440989282475044e-06,0.182977412424459,2.008632339014473e-05,0.3117074050541129
1.430347209150984e-06,0.6735773859688049,1.460061498294876e-06,0.6303103019931507,2.058632339014473e-05,0.5213389561342718,1.430347209150984e-06,0.1736221456601251,1.460061498294876e-06,0.1815687391216024,2.058632339014473e-05,0.3116883978545613
1.442751072231432e-06,0.6741369758674731,1.484323775703277e-06,0.6303306303328197,2.108632339014473e-05,0.5212842774514218,1.442751072231432e-06,0.1729058590077244,1.484323775703277e-06,0.1801910062111008,2.108632339014473e-05,0.3116694488898326
1.454470060754637e-06,0.6744580220605805,1.512347029013893e-06,0.6305300369021932,2.158632339014472e-05,0.5212358498709136,1.454470060754637e-06,0.1720769044550715,1.512347029013893e-06,0.1793204674785416,2.158632339014472e-05,0.3116505560601144
1.466410803921072e-06,0.6746534106556733,1.53591620712615e-06,0.6307897245403904,2.208632339014472e-05,0.5211799261553258,1.466410803921072e-06,0.171140551823154,1.53591620712615e-06,0.1791980211180595,2.208632339014472e-05,0.3116435040322815
1.47912569572779e-06,0.6747757607035346,1.559012437340637e-06,0.6310672237370402,2.258632339014472e-05,0.5211252823619037,1.47912569572779e-06,0.1700987311941948,1.559012437340637e-06,0.1795685099508976,2.258632339014472e-05,0.3116285469754494
1.493543932705218e-06,0.6748775351004084,1.583896144489964e-06,0.6313379904990313,2.308632339014472e-05,0.5210717809861404,1.493543932705218e-06,0.1689271543394576,1.583896144489964e-06,0.1804017776793894,2.308632339014472e-05,0.3116108579123062
1.511050497719184e-06,0.6750105019506439,1.61320212657361e-06,0.6315797266851821,2.358632339014472e-05,0.521018482416341,1.511050497719184e-06,0.1676025887543726,1.61320212657361e-06,0.1817859186395049,2.358632339014472e-05,0.3115934251432921
1.535596727748259e-06,0.6752817880001888,1.650395636059132e-06,0.6317582090779553,2.408632339014472e-05,0.5209653161407368,1.535596727748259e-06,0.1660517448534428,1.650395636059132e-06,0.1838169921474683,2.408632339014472e-05,0.3115761554154338
1.567953821328792e-06,0.6757951673051982,1.686861172753095e-06,0.6318320629721069,2.458632339014472e-05,0.5209109146328494,1.567953821328792e-06,0.1646748514088352,1.686861172753095e-06,0.1858016090582696,2.458632339014472e-05,0.311558933001969
1.593218061343709e-06,0.6762734863349826,1.726001171641902e-06,0.6318576656729161,2.508632339014471e-05,0.5208572398017777,1.593218061343709e-06,0.1641362201906464,1.726001171641902e-06,0.1876843334281431,2.508632339014471e-05,0.311541733675663
1.6170555350325e-06,0.6767345619874449,1.77135488536304e-06,0.631873714441708,2.558632339014471e-05,0.5208206107886538,1.6170555350325e-06,0.1640260125407151,1.77135488536304e-06,0.1894464895718828,2.558632339014471e-05,0.311524584894288
1.642127409318756e-06,0.677179048719062,1.836160498342386e-06,0.6319084744810392,2.608632339014471e-05,0.5207630954606025,1.642127409318756e-06,0.1642582265341486,1.836160498342386e-06,0.1913943102173605,2.608632339014471e-05,0.3115074856959403
1.670622480319154e-06,0.6775939369110465,1.889240153703667e-06,0.6319404803224064,2.658632339014471e-05,0.5207091605503729,1.670622480319154e-06,0.1648405773289892,1.889240153703667e-06,0.1927534173107029,2.658632339014471e-05,0.3114904108829186
1.710168267972195e-06,0.6779988764981654,1.951628222627489e-06,0.6319673121777467,2.708632339014471e-05,0.5206589817035169,1.710168267972195e-06,0.1659749423156285,1.951628222627489e-06,0.1943665129171784,2.708632339014471e-05,0.3114733856232867
1.753558809024331e-06,0.6782650047039022,2.021247448647695e-06,0.631979915931798,2.758632339014471e-05,0.5206111105176352,1.753558809024331e-06,0.1673437692883736,2.021247448647695e-06,0.1963527167354421,2.758632339014471e-05,0.3114564092981711
1.798155389607061e-06,0.6784220531307973,2.109776703560746e-06,0.6319824162149773,2.808632339014471e-05,0.5205557942171919,1.798155389607061e-06,0.1686282265204107,2.109776703560746e-06,0.1990809729458597,2.808632339014471e-05,0.3114394569798222
1.846758445005201e-06,0.6785327727212889,2.215883881052659e-06,0.6319820565696782,2.85863233901447e-05,0.5205033392579437,1.846758445005201e-06,0.1697265365857088,2.215883881052659e-06,0.2023897447915799,2.85863233901447e-05,0.311422553496409
1.91022302311736e-06,0.6786433680303505,2.334463069114637e-06,0.6319827513885736,2.90863233901447e-05,0.520453138970657,1.91022302311736e-06,0.1706742799817141,2.334463069114637e-06,0.2059485684764166,2.90863233901447e-05,0.3114056982641872
1.965966260219421e-06,0.6787195057964975,2.483735182111126e-06,0.6319836154824893,2.95863233901447e-05,0.5204092891483044,1.965966260219421e-06,0.1712110568797634,2.483735182111126e-06,0.2102930375356881,2.95863233901447e-05,0.3113888666317985
2.027409670052647e-06,0.6787794319891503,2.692483386219721e-06,0.631983830069119,3.00863233901447e-05,0.5203504075667343,2.027409670052647e-06,0.1717128190481422,2.692483386219721e-06,0.2162998918215003,3.00863233901447e-05,0.3113720831349188
2.10049699468025e-06,0.6788208992410164,2.950634715853803e-06,0.6319839725518621,3.05863233901447e-05,0.5202884452741817,2.10049699468025e-06,0.1724041774983542,2.950634715853803e-06,0.2236442598508803,3.05863233901447e-05,0.3113553472238043
2.185551378660396e-06,0.6788440407680294,3.269509660397596e-06,0.6319844444594769,3.10863233901447e-05,0.5202388989462505,2.185551378660396e-06,0.1734059628038304,3.269509660397596e-06,0.2325625978627262,3.10863233901447e-05,0.3113386345116564
2.288104632332874e-06,0.6788580825433873,3.637089212321224e-06,0.6319850471954221,3.15863233901447e-05,0.5201881274177435,2.288104632332874e-06,0.1747390835468341,3.637089212321224e-06,0.2426799853709726,3.15863233901447e-05,0.3113219692509567
2.420213753373095e-06,0.6788707261722901,4.048413149540365e-06,0.6319857117050056,3.20863233901447e-05,0.5201410305859356,2.420213753373095e-06,0.1764588943117823,4.048413149540365e-06,0.2538784978982372,3.20863233901447e-05,0.3113467333152984
2.574606039734282e-06,0.67888284151378,4.514658760718556e-06,0.6319864504409112,3.25863233901447e-05,0.5200866332913417,2.574606039734282e-06,0.1783443297311787,4.514658760718556e-06,0.2665317215229618,3.25863233901447e-05,0.31129995809155
2.786617083214014e-06,0.6788974033056024,5.014658760718557e-06,0.6319872475229013,3.30863233901447e-05,0.5200546349157463,2.786617083214014e-06,0.1808428421785024,5.014658760718557e-06,0.2802283565081533,3.30863233901447e-05,0.3112802247153558
3.071387805749691e-06,0.6789165389342178,5.514658760718557e-06,0.6319888555758461,3.358632339014469e-05,0.5200263710110261,3.071387805749691e-06,0.184093059478608,5.514658760718557e-06,0.2943086616221499,3.358632339014469e-05,0.3112650854838933
3.468414966371891e-06,0.6789438222965136,6.014658760718557e-06,0.631989061104243,3.408632339014469e-05,0.5199816582243685,3.468414966371891e-06,0.1885589387490759,6.014658760718557e-06,0.3091267047822716,3.408632339014469e-05,0.3112491043656882
3.968414966371891e-06,0.6789784921785017,6.496503352341059e-06,0.6319897419964392,3.458632339014469e-05,0.5199350572890912,3.968414966371891e-06,0.1939707106312565,6.496503352341059e-06,0.3244267542632676,3.458632339014469e-05,0.3112330493769521
4.468414966371891e-06,0.6790167042568652,6.923268380523155e-06,0.631990478104444,3.508632339014469e-05,0.5198899154761252,4.468414966371891e-06,0.1991612266876258,6.923268380523155e-06,0.3385756534027695,3.508632339014469e-05,0.311217069057225
4.968414966371892e-06,0.6790505044908902,7.391583833056202e-06,0.6319912314890075,3.558632339014469e-05,0.5198451539607389,4.968414966371892e-06,0.2041637611219538,7.391583833056202e-06,0.3527282361643173,3.558632339014469e-05,0.3112011101971069
5.468414966371892e-06,0.6790848421683011,7.725399310070862e-06,0.6320538154353438,3.608632339014469e-05,0.519800529465727,5.468414966371892e-06,0.2090019947670274,7.725399310070862e-06,0.3603109279171747,3.608632339014469e-05,0.3111851936522447
5.968414966371892e-06,0.6791226427473921,7.966262062326586e-06,0.6320802743524824,3.658632339014469e-05,0.5197560485297003,5.968414966371892e-06,0.2136890707728607,7.966262062326586e-06,0.3640197821256164,3.658632339014469e-05,0.3111693210966249
6.468414966371892e-06,0.6791582830493577,8.173057071262961e-06,0.6320682694841014,3.708632339014468e-05,0.5197117178299147,6.468414966371892e-06,0.2182463782490303,8.173057071262961e-06,0.3660711933605907,3.708632339014468e-05,0.3111534698108471
6.968414966371893e-06,0.6791201686384236,8.369870605172332e-06,0.6320611575057031,3.758632339014468e-05,0.5196527472659336,6.968414966371893e-06,0.2226871143519152,8.369870605172332e-06,0.3672697533047929,3.758632339014468e-05,0.3111376617835057
7.468414966371893e-06,0.6791196597705282,8.574547892000543e-06,0.6320619011413184,3.808632339014468e-05,0.5195840246155164,7.468414966371893e-06,0.2270251480878246,8.574547892000543e-06,0.3679823743315793,3.808632339014468e-05,0.3111218970018763
7.968414966371893e-06,0.679216379645346,8.805873792450008e-06,0.6320650464466243,3.858632339014468e-05,0.5195326247133217,7.968414966371893e-06,0.23127395171567,8.805873792450008e-06,0.3684210344161957,3.858632339014468e-05,0.3111061530275291
8.468414966371894e-06,0.6792710126806684,9.094065387307403e-06,0.6320690611937403,3.908632339014468e-05,0.5194846079832974,8.468414966371894e-06,0.2354450169325261,9.094065387307403e-06,0.3686816557345298,3.908632339014468e-05,0.3110904517260627
8.968414966371894e-06,0.6793025431550936,9.47356426953025e-06,0.6320744278977871,3.958632339014468e-05,0.5194365010842752,8.968414966371894e-06,0.2395492780771274,9.47356426953025e-06,0.3688240465730469,3.958632339014468e-05,0.3110747931098564
9.468414966371894e-06,0.679333264853754,9.965282892893656e-06,0.6320813388811587,4.008632339014468e-05,0.5193884308865332,9.468414966371894e-06,0.2435969997189879,9.965282892893656e-06,0.3689024211134441,4.008632339014468e-05,0.3110591549398942
9.968414966371894e-06,0.6793648165099235,1.046528289289366e-05,0.6320883116645756,4.058632339014467e-05,0.5193405077256313,9.968414966371894e-06,0.2476067677184779,1.046528289289366e-05,0.3689550631361393,4.058632339014467e-05,0.3110435588632344
1.046841496637189e-05,0.6793965625060887,1.096528289289366e-05,0.6320952821497585,4.108632339014467e-05,0.5192911179836853,1.046841496637189e-05,0.2515641953783528,1.096528289289366e-05,0.3690102410788227,4.108632339014467e-05,0.3110280049180252
1.09684149663719e-05,0.6794249463820563,1.146528289289366e-05,0.6321304844724058,4.158632339014467e-05,0.519249814172995,1.09684149663719e-05,0.25550818385516,1.146528289289366e-05,0.3690715426738658,4.158632339014467e-05,0.3110124710623691
1.14684149663719e-05,0.6794639118320757,1.196528289289366e-05,0.6321283939125176,4.208632339014467e-05,0.5191947445086518,1.14684149663719e-05,0.259417080059399,1.196528289289366e-05,0.3691363078072676,4.208632339014467e-05,0.3110381578435298
1.19684149663719e-05,0.6794971693797864,1.246528289289366e-05,0.6321323163970601,4.258632339014467e-05,0.5191455358047347,1.19684149663719e-05,0.2633278588147048,1.246528289289366e-05,0.3691573566141175,4.258632339014467e-05,0.311030541962206
1.24684149663719e-05,0.679529501975826,1.296528289289366e-05,0.6321410770758742,4.308632339014467e-05,0.5190981579768733,1.24684149663719e-05,0.267221081954467,1.296528289289366e-05,0.369197653552323,4.308632339014467e-05,0.3110198592072473
1.29684149663719e-05,0.6795693956628384,1.346528289289366e-05,0.6321502973817573,4.358632339014467e-05,0.5191166822209528,1.29684149663719e-05,0.2711321263630299,1.346528289289366e-05,0.3692449197929892,4.358632339014467e-05,0.3109972928399428
1.34684149663719e-05,0.6796045971407779,1.396528289289366e-05,0.6321594392667592,4.408632339014466e-05,0.5190675738724619,1.34684149663719e-05,0.2750422027570757,1.396528289289366e-05,0.3692948549708229,4.408632339014466e-05,0.3109830375375051
1.39684149663719e-05,0.6796383501712654,1.446528289289366e-05,0.6321685409381483,4.458632339014466e-05,0.5190194538745874,1.39684149663719e-05,0.2789866019235863,1.446528289289366e-05,0.3693543943007568,4.458632339014466e-05,0.310965142361518
1.44684149663719e-05,0.679672045310198,1.496528289289366e-05,0.6321786998840186,4.508632339014466e-05,0.5189753439421584,1.44684149663719e-05,0.2829469298780005,1.496528289289366e-05,0.3694084344770673,4.508632339014466e-05,0.3109472930982327
1.49684149663719e-05,0.6797090688809542,1.546528289289366e-05,0.6321878378961981,4.558632339014466e-05,0.5189317863541,1.49684149663719e-05,0.2869591405425326,1.546528289289366e-05,0.3694611969185153,4.558632339014466e-05,0.3109296933241021
1.54684149663719e-05,0.6797440701921572,1.596528289289366e-05,0.6321971476250202,4.608632339014466e-05,0.5189042961752025,1.54684149663719e-05,0.2910052088700201,1.596528289289366e-05,0.3695131759804943,4.608632339014466e-05,0.3109121605946094
1.59684149663719e-05,0.6797787182161146,1.646528289289366e-05,0.6322138506371334,4.658632339014466e-05,0.5188665722529494,1.59684149663719e-05,0.2951226469559883,1.646528289289366e-05,0.3695646667444545,4.658632339014466e-05,0.3108946703476435
1.646841496637189e-05,0.6798060743662933,1.696528289289365e-05,0.63222622301041,4.708632339014466e-05,0.5188268783087696,1.646841496637189e-05,0.2992938013659291,1.696528289289365e-05,0.3696121597848896,4.708632339014466e-05,0.3108772239456681
1.696841496637189e-05,0.6798009891582667,1.746528289289365e-05,0.6322373936712582,4.758632339014465e-05,0.5187874622496961,1.696841496637189e-05,0.3035588772197545,1.746528289289365e-05,0.3696607676241228,4.758632339014465e-05,0.3108597794023318
1.746841496637189e-05,0.6798637863646687,1.796528289289365e-05,0.6322485632943848,4.808632339014465e-05,0.5187482577062852,1.746841496637189e-05,0.3079006756387417,1.796528289289365e-05,0.3697103781800991,4.808632339014465e-05,0.3108423891911809
1.796841496637189e-05,0.6799124527447888,1.846528289289365e-05,0.63225448213971,4.858632339014465e-05,0.518709202555189,1.796841496637189e-05,0.3123635538684296,1.846528289289365e-05,0.3699942628713057,4.858632339014465e-05,0.3108250472452828
1.846841496637189e-05,0.6799490999010253,1.896528289289365e-05,0.6322663104269373,4.908632339014465e-05,0.5186457255790492,1.846841496637189e-05,0.3169311566497564,1.896528289289365e-05,0.3700524624538907,4.908632339014465e-05,0.3108077487521462
1.896841496637189e-05,0.6799841670444341,1.946528289289365e-05,0.6322771070993454,4.958632339014465e-05,0.5186175642893153,1.896841496637189e-05,0.3216540072183639,1.946528289289365e-05,0.3701165963928161,4.958632339014465e-05,0.3107904929252869
1.946841496637189e-05,0.6800194514944439,1.996528289289365e-05,0.6322899988451407,5e-05,0.5185885323764485,1.946841496637189e-05,0.3265171958246516,1.996528289289365e-05,0.370174007848969,5e-05,0.3107761904850859
1.996841496637189e-05,0.6800521184877495,2.046528289289364e-05,0.6323050262196055,  ,  ,1.996841496637189e-05,0.3315802478162234,2.046528289289364e-05,0.3702301356707949,  ,  
2.046841496637188e-05,0.6800870460999671,2.096528289289364e-05,0.632317880086093,  ,  ,2.046841496637188e-05,0.3368303538392497,2.096528289289364e-05,0.370287514263001,  ,  
2.096841496637188e-05,0.6801218218431637,2.146528289289364e-05,0.6323303395014638,  ,  ,2.096841496637188e-05,0.3423239216922619,2.146528289289364e-05,0.3703455136589517,  ,  
2.146841496637188e-05,0.6801565477176461,2.196528289289364e-05,0.6323427997770368,  ,  ,2.146841496637188e-05,0.3480845537374862,2.196528289289364e-05,0.3704035705942923,  ,  
2.196841496637188e-05,0.6801933732763199,2.246528289289364e-05,0.6323530099017343,  ,  ,2.196841496637188e-05,0.3541458896931928,2.246528289289364e-05,0.3704614017300645,  ,  
2.246841496637188e-05,0.6802281695322853,2.296528289289364e-05,0.6323654705738291,  ,  ,2.246841496637188e-05,0.3605318750670857,2.296528289289364e-05,0.3705189554300004,  ,  
2.296841496637188e-05,0.6802637747044719,2.346528289289364e-05,0.6323788952164765,  ,  ,2.296841496637188e-05,0.3672376289290667,2.346528289289364e-05,0.3705761983495944,  ,  
2.346841496637188e-05,0.6802996667942584,2.396528289289364e-05,0.6323911314795189,  ,  ,2.346841496637188e-05,0.3741904240476478,2.396528289289364e-05,0.3706331653989582,  ,  
2.396841496637187e-05,0.6803354570261414,2.409028289289363e-05,0.6323942092569045,  ,  ,2.396841496637187e-05,0.3811879287528403,2.409028289289363e-05,0.3706473621155709,  ,  
2.446841496637187e-05,0.6803713125074728,2.434028289289363e-05,0.6324004305050945,  ,  ,2.446841496637187e-05,0.3878505574975406,2.434028289289363e-05,0.3706756988038629,  ,  
2.496841496637187e-05,0.680407118117865,2.484028289289363e-05,0.6324128055586661,  ,  ,2.496841496637187e-05,0.3936915572944627,2.484028289289363e-05,0.3707321495573664,  ,  
2.546841496637187e-05,0.6804360313433557,2.534028289289363e-05,0.6323810723389482,  ,  ,2.546841496637187e-05,0.3982533920386956,2.534028289289363e-05,0.370788369089777,  ,  
2.590362541144687e-05,0.6804298552855623,2.584028289289363e-05,0.6323715196566795,  ,  ,2.590362541144687e-05,0.4011027259050268,2.584028289289363e-05,0.3708442978049787,  ,  
2.631291125661465e-05,0.680489878042671,2.634028289289363e-05,0.6323714809864625,  ,  ,2.631291125661465e-05,0.4029223162224842,2.634028289289363e-05,0.3709238706185087,  ,  
2.673341356996563e-05,0.6805335328590845,2.684028289289363e-05,0.6323725321581172,  ,  ,2.673341356996563e-05,0.404131983544275,2.684028289289363e-05,0.3708900013882933,  ,  
2.71920523204236e-05,0.6805688852005662,2.734028289289363e-05,0.6324783552615234,  ,  ,2.71920523204236e-05,0.4049196961461049,2.734028289289363e-05,0.3709061753939146,  ,  
2.76920523204236e-05,0.6806056673615901,2.784028289289362e-05,0.6325228266327751,  ,  ,2.76920523204236e-05,0.4054299679948552,2.784028289289362e-05,0.3709365042489245,  ,  
2.819205232042359e-05,0.6806426380630007,2.834028289289362e-05,0.6325384990665548,  ,  ,2.819205232042359e-05,0.4057391682609595,2.834028289289362e-05,0.3709721830264447,  ,  
2.869205232042359e-05,0.6806797098134238,2.884028289289362e-05,0.6325586418013731,  ,  ,2.869205232042359e-05,0.4059536986148511,2.884028289289362e-05,0.3710099712258549,  ,  
2.919205232042359e-05,0.680713817530224,2.934028289289362e-05,0.6325785776956103,  ,  ,2.919205232042359e-05,0.4060502805762974,2.934028289289362e-05,0.3710478990224117,  ,  
2.969205232042359e-05,0.6807539505443028,2.984028289289362e-05,0.6326002445327679,  ,  ,2.969205232042359e-05,0.406141504606036,2.984028289289362e-05,0.3710855139208105,  ,  
3.019205232042359e-05,0.6807902210756107,3.034028289289362e-05,0.6326210042768216,  ,  ,3.019205232042359e-05,0.4062506001040245,3.034028289289362e-05,0.3711228225486282,  ,  
3.069205232042359e-05,0.680826526252726,3.084028289289362e-05,0.6326416537943016,  ,  ,3.069205232042359e-05,0.4063254187408244,3.084028289289362e-05,0.3714015605901062,  ,  
3.119205232042359e-05,0.6808640187340017,3.134028289289361e-05,0.6326213205567753,  ,  ,3.119205232042359e-05,0.4064210907621417,3.134028289289361e-05,0.3715473739262919,  ,  
3.169205232042359e-05,0.680903784260662,3.184028289289361e-05,0.6326244124287861,  ,  ,3.169205232042359e-05,0.4065267404760919,3.184028289289361e-05,0.3715162932844324,  ,  
3.219205232042359e-05,0.6809412531508863,3.234028289289361e-05,0.6326398491803628,  ,  ,3.219205232042359e-05,0.4066531763317785,3.234028289289361e-05,0.3715339810200122,  ,  
3.269205232042359e-05,0.680978965348341,3.284028289289361e-05,0.6326559673806463,  ,  ,3.269205232042359e-05,0.4067700918373887,3.284028289289361e-05,0.3715684293726828,  ,  
3.319205232042358e-05,0.6810168564212242,3.334028289289361e-05,0.6326716630527304,  ,  ,3.319205232042358e-05,0.4068889715849712,3.334028289289361e-05,0.3716107891370644,  ,  
3.369205232042358e-05,0.6810546819742467,3.384028289289361e-05,0.6326871231793737,  ,  ,3.369205232042358e-05,0.4070058396815794,3.384028289289361e-05,0.3716649965730249,  ,  
3.419205232042358e-05,0.6811004759330531,3.434028289289361e-05,0.6327026959849525,  ,  ,3.419205232042358e-05,0.4071212246038038,3.434028289289361e-05,0.3717136085577204,  ,  
3.469205232042358e-05,0.6811332119439026,3.44652828928936e-05,0.6327066052839827,  ,  ,3.469205232042358e-05,0.407235413113387,3.44652828928936e-05,0.3716793170801067,  ,  
3.519205232042358e-05,0.6811722632419103,3.471528289289359e-05,0.6327143709489322,  ,  ,3.519205232042358e-05,0.4073485957653636,3.471528289289359e-05,0.3716676835593826,  ,  
3.569205232042358e-05,0.681211004327734,3.521528289289358e-05,0.6327021877009334,  ,  ,3.569205232042358e-05,0.407460833824341,3.521528289289358e-05,0.371896144247859,  ,  
3.619205232042358e-05,0.6812496425930165,3.571528289289358e-05,0.6327475949948725,  ,  ,3.619205232042358e-05,0.4075727814506115,3.571528289289358e-05,0.3720191058586876,  ,  
3.669205232042357e-05,0.6812883000217752,3.621528289289358e-05,0.6327749978847712,  ,  ,3.669205232042357e-05,0.4078559870382238,3.621528289289358e-05,0.3721003707719527,  ,  
3.719205232042357e-05,0.6813299008863611,3.671528289289358e-05,0.6327936675414884,  ,  ,3.719205232042357e-05,0.4082073661584867,3.671528289289358e-05,0.3721639272198017,  ,  
3.769205232042357e-05,0.6813347201269013,3.721528289289357e-05,0.632811702531237,  ,  ,3.769205232042357e-05,0.4085010028569685,3.721528289289357e-05,0.372220152587903,  ,  
3.819205232042357e-05,0.6813988680498765,3.771528289289357e-05,0.6328237731164478,  ,  ,3.819205232042357e-05,0.4088113714169821,3.771528289289357e-05,0.3722749624968015,  ,  
3.869205232042357e-05,0.6814491132272268,3.821528289289357e-05,0.6328419216804614,  ,  ,3.869205232042357e-05,0.409062301395563,3.821528289289357e-05,0.3723298768415814,  ,  
3.919205232042357e-05,0.6814903731040769,3.871528289289357e-05,0.6328612116372807,  ,  ,3.919205232042357e-05,0.4092509107138848,3.871528289289357e-05,0.3723849144227465,  ,  
